avatar,background_image,bio,followers,following,id,join_date,join_datetime,join_time,likes,location,media,name,private,tweets,url,username,verified
https://pbs.twimg.com/profile_images/1260575960379908098/XT8K_g2a_400x400.jpg,https://pbs.twimg.com/profile_banners/1122247436217483264/1590250403/1500x500,"30&Nerdy Podcast is for you, the nerds! Join us as we live the nerdy life. Join us as The Nerd World Order takes over. https://linktr.ee/30AndNerdyPodcast …",541,457,1122247436217483264,27 Apr 2019,27 Apr 2019 2:13 PM,2:13 PM,2303,"Atlanta, GA",269,30&NerdyPodcast,0,2389,http://www.30andnerdypodcast.com,30AndNerdyPod,0
https://pbs.twimg.com/profile_images/1265697154191908865/bm4yQ-KA_400x400.jpg,https://pbs.twimg.com/profile_banners/1123770623199731713/1570322812/1500x500,What started as an online argument between friends is now a podcast! With your host: Alex @ultimate_doyer Matt @incredimatt Hannah @chimpmilitia #PodNation,4353,3056,1123770623199731713,1 May 2019,1 May 2019 7:06 PM,7:06 PM,14087,"Fresno, CA",2278,3 Hours Later 🎙,0,10995,http://linktr.ee/3hourslater,3hrs_later,0
https://pbs.twimg.com/profile_images/907450341624446976/__esfxOr_400x400.jpg,https://pbs.twimg.com/profile_banners/820303909725929473/1592074091/1500x500,Writer/Producer/Editor. Black List Feature Lab Fellow. Creator of the podcast: The Carlotta Beautox Chronicles on @applepodcasts & more,185,221,820303909725929473,14 Jan 2017,14 Jan 2017 8:17 AM,8:17 AM,2638,Los Angeles,122,AnnCSloan Writes The Carlötta Beautox Chronicles,0,1307,,AnnCSloan,0
https://pbs.twimg.com/profile_images/1067099915019567106/CkE-KEEu_400x400.jpg,https://pbs.twimg.com/profile_banners/1067081514997956610/1571670936/1500x500,"Boosting the marketability of sustainable #biobasedproducts by engaging brands, industries and consumers. Funded by @EU_H2020 & @BBI2020 under GA No.792236",1254,263,1067081514997956610,26 Nov 2018,26 Nov 2018 7:43 AM,7:43 AM,1144,,104,Biobridges Project,0,780,http://www.biobridges-project.eu,BiobridgesH2020,0
https://pbs.twimg.com/profile_images/1234623275654770688/LoHVMMwg_400x400.jpg,https://pbs.twimg.com/profile_banners/1229250265775099907/1583190013/1500x500,"Each month 2 brown girls discuss books & bring their unique perspectives in #BrownGirlsRead podcast!   IG: @browngirlsreadpod, https://bit.ly/3cn1XRz ",679,783,1229250265775099907,16 Feb 2020,16 Feb 2020 7:44 PM,7:44 PM,3036,California,53,Brown Girls Read Pod,0,2419,https://browngirlsread.wordpress.com/,Browngirlsread1,0
https://pbs.twimg.com/profile_images/1228090735980941313/qWbEQtcR_400x400.jpg,https://pbs.twimg.com/profile_banners/190373550/1596204863/1500x500,ᴀᴡᴀʀᴅ-ᴡɪɴɴɪɴɢ 𝗖𝗥𝗘𝗔𝗧𝗢𝗥 of entertainment. Look here 👉 http://linktr.ee/ckgoldiing  // PS. Have you seen @61hugs yet?,10679,3737,190373550,13 Sep 2010,13 Sep 2010 12:58 PM,12:58 PM,23636,Sheffield,7625,CK Goldiing,0,33855,http://ckgoldiing.com,CKGoldiing,0
https://pbs.twimg.com/profile_images/1236047804671422467/gATU8sIg_400x400.jpg,,,44,100,406690342,6 Nov 2011,6 Nov 2011 6:04 PM,6:04 PM,9027,,74,It's ME Mack East,0,1312,,Chippyfresh,0
https://pbs.twimg.com/profile_images/1288316636030738432/9vnqs3w4_400x400.jpg,https://pbs.twimg.com/profile_banners/1245432923018481664/1587695485/1500x500,A #DnD 5e #podcast/visual novel ft. @CassirollChan @Sundropelrod @Ripp_Tides @zento_box and @funnybunnyjay | Every Thursday @ 1pm CST 🏳️‍🌈 http://discord.gg/yABNShD ,1112,1676,1245432923018481664,1 Apr 2020,1 Apr 2020 12:28 PM,12:28 PM,2713,"Varune, Absolem",304,✨Chosen Ones✨,0,1538,https://linktr.ee/ChosenOnes,ChosenOnesDnD,0
https://pbs.twimg.com/profile_images/1174311020178923520/jaxVbkdm_400x400.jpg,https://pbs.twimg.com/profile_banners/3232642998/1571173876/1500x500,Weekly podcast for and about people w/type 1 diabetes hosted by @staceysimms. Spend an hour each week with people who get it. #T1D #DSMA,2924,1929,3232642998,1 Jun 2015,1 Jun 2015 8:12 AM,8:12 AM,1252,"Charlotte, NC",709,Diabetes Connections / T1D,0,2490,http://www.diabetes-connections.com,DiabetesCxns,0
https://pbs.twimg.com/profile_images/1191374635432062976/AO2wBcYR_400x400.jpg,https://pbs.twimg.com/profile_banners/1102037860583116800/1593721933/1500x500,"Welcome to the Badlands! ""Dice Populi"" is a TTRPG podcast that uses D&D 5E to tell stories in a new way -- with 5 rotating dungeon masters!",727,649,1102037860583116800,2 Mar 2019,2 Mar 2019 6:47 PM,6:47 PM,16102,The Badlands,492,DicePopuli,0,2755,http://DicePopuli.com,DicePopuli,0
https://pbs.twimg.com/profile_images/1283122062371041281/usM_nmvT_400x400.jpg,,"Rewatching A Different World as a means to discuss social issues both modern and historic. Comedy, history, and black excellence! Class is in session!",23,58,1277731401719320578,29 Jun 2020,29 Jun 2020 3:32 PM,3:32 PM,10,,2,Different World Same Story,0,28,,DiffWorldPod,0
https://pbs.twimg.com/profile_images/1268380834039382017/hEAPb1Un_400x400.jpg,https://pbs.twimg.com/profile_banners/1106994038232612864/1591239650/1500x500,"A #videogame podcast wherein friends Tedd and John play retro and contemporary games, and then riff about them as only laymen could. 🎮 IG: DoYouWantToContinue",336,440,1106994038232612864,16 Mar 2019,16 Mar 2019 12:02 PM,12:02 PM,1090,,54,Do You Want To Continue?,0,310,https://itunes.apple.com/us/podcast/do-you-want-to-continue/id1455939084?mt=2,DoYouWantToCont,0
https://pbs.twimg.com/profile_images/1213723090561093633/bFLFr0qE_400x400.jpg,https://pbs.twimg.com/profile_banners/1213258637105192961/1590600338/1500x500,"The home for The Drunken Geek, an actual play TTRPG podcast. Currently playing Pathfinder 2e. High pun rate. Support us on Patreon: http://Patreon.com/DrunkenGeekPod ",187,239,1213258637105192961,3 Jan 2020,3 Jan 2020 4:47 PM,4:47 PM,298,,22,The Drunken Geek Podcast,0,199,http://thedrunkengeek.com,DrunkenGeekPod,0
